candidate_id,score,rationale,stratum
CAND_0006034,0.2,"Only 2.4 years of experience in frontend/QA at product companies (Swiggy, CRED) with no ML or IR background; top skills include Computer Vision and Weights & Biases which suggest adjacent but misaligned ML exposure, and the RAG side project is self-described as hobbyist-level with no production deployment.",random
CAND_0006050,0.0,"Only 1.7 years of experience in operations management with no ML, retrieval, or ranking work whatsoever; skills (Flask, Figma, Terraform) are unrelated to the role's core requirements despite a tier_1 IIIT Bangalore education.",title_mismatch
CAND_0006074,0.2,"IIT Hyderabad CS MS is a strong education signal, but 7.4 years are spent entirely in full-stack/cloud web engineering (Accenture consulting, fictional Pied Piper, Flipkart frontend) with no production ML, embeddings, retrieval, or ranking experience evident in career history or skills.",tier1_education
CAND_0006082,0.2,5.9 years split between IT-services Java development (Tech Mahindra) and frontend work at Flipkart with no IR or ranking systems; the 'Fine-tuning LLMs' advanced skill with 34 months is a positive signal but is contradicted by a career history entirely in Java/frontend work with no production ML deployment context.,random
CAND_0006092,0.0,"Only 1.1 years of experience as a Mechanical Engineer at Wipro doing content writing, with no engineering or ML production work; online courses in RAG/vector databases are mentioned but represent a very recent pivot with zero prior engineering depth.",consulting_only
CAND_0006097,0.2,"9 years of experience but the career is dominated by Java development at TCS and Mphasis (IT-services firms) and frontend engineering at fictional Initech, with skills entirely in CSS/Vue.js/Airflow and no evidence of ML, embeddings, retrieval, or ranking systems in production.",random
CAND_0006159,0.0,"Career is entirely non-technical — sales executive, operations manager, graphic designer, marketing manager — at fictional companies (Initech, Pied Piper) with no engineering or ML work; this is a clear honeypot candidate with mismatched role history and no relevant technical skills.",honeypot_flagged
CAND_0006170,0.0,"15 years entirely in customer support, project management, marketing, and mechanical engineering roles — including a stint at fictional Stark Industries and Pied Piper — with no ML, retrieval, or production engineering experience despite some backend skill keywords (Django, Node.js) with beginner proficiency.",low_behavioral
CAND_0006209,0.4,"Has Information Retrieval listed as an advanced skill (49 months) and NLP pipeline work at Rephrase.ai, but career is dominated by computer vision and basic text classification with no production ranking/retrieval systems or vector DB experience.",tier1_education
CAND_0006418,0.8,"Shipped XGBoost/LightGBM ranking models for a discovery feed at Verloop.io, holds expert-level skills in Elasticsearch, OpenSearch, Qdrant, and Embeddings, and currently owns the eval framework for a RAG feature — covering the core requirements of production IR, vector DBs, and evaluation rigor.",high_behavioral
CAND_0006433,0.0,Graphic Designer with 1.7 years whose only employer is the fictional Stark Industries and whose actual work is warehouse operations management — no engineering or ML experience whatsoever.,top_anti_persona_sim
CAND_0006479,0.0,"HR Manager whose career spans marketing, sales, and operations across fictional employer Pied Piper and TCS with zero engineering or ML work, and whose only technical skills are beginner-level JavaScript and Figma.",random
CAND_0006538,0.4,"Has production recommendation-system experience at Dream11 (product company) and strong IIT Delhi credentials, but skills are weighted toward CV, RL, and classical MLOps with no visible vector DB, hybrid retrieval, or ranking evaluation framework experience.",top_retrieval_bm25
CAND_0006539,0.0,"Business Analyst at Infosys whose actual work is brand design and creative direction, with skills limited to content writing and basic cloud tools, representing no technical ML or IR background.",consulting_only
CAND_0006547,0.2,"Eight years of software engineering with a CMU degree and Haystack exposure (advanced, 56 months), but career at fictional Initech and IT-services HCL is focused on full-stack web and QA with ML limited to self-learner coursework and no production ranking or retrieval work.",top_retrieval_dense
CAND_0006567,1.0,"7.9-year Senior AI Engineer from IIT Bombay who built search and ranking systems at Meta, owned end-to-end search and discovery at Razorpay, and designed offline experimentation and A/B testing infrastructure at Glance — expert-level Content Matching (85 months) and Ranking Systems (60 months) skills perfectly match every core requirement.",top_retrieval_dense
CAND_0006645,0.2,"Five years split between Capgemini DevOps/cloud infra and fictional Pied Piper web dev, with scikit-learn listed as a skill but no production ML or IR work, and a Civil Engineering background from a tier_3 institution.",top_retrieval_dense
CAND_0006665,0.0,"12+ years as a Graphic Designer/Marketing Manager across TCS, Wipro, and two fictional employers (Stark Industries, Pied Piper), with a career entirely in marketing, sales, and operations and no engineering or ML experience.",random
CAND_0006717,0.0,"Entire career spans IT-services (Wipro) and non-technical roles — content writing, operations management, accounting, and marketing — with no ML, IR, or engineering work whatsoever.",top_retrieval_dense
CAND_0006737,0.0,"Career consists entirely of HR management, graphic design, and content writing at Stark Industries, Infosys, and fictional Dunder Mifflin, with zero ML or engineering experience despite an IIT Bombay M.Tech credential.",tier1_education
CAND_0006792,0.0,"All four roles are in sales, content writing, and HR across IT-services firms (TCS, Infosys) and manufacturing companies, with no ML, IR, or software engineering experience evident.",random
CAND_0006810,0.0,"Career is entirely non-technical (customer support, sales, HR) at multiple fictional companies (Pied Piper, Wayne Enterprises), with no ML or engineering skills present.",random
CAND_0006925,0.2,"Ph.D in Data Science from tier_2 COEP Pune provides some academic signal, but 4.5 years as Project Manager at Infosys (IT services) and the remaining career in brand design and operations management show no production ML or IR engineering experience.",random
CAND_0007009,0.8,"7.9 years as Recommendation Systems Engineer at product companies (Netflix, PolicyBazaar, Wysa) with hands-on experience building RAG pipelines using OpenAI embeddings and Pinecone, semantic search with sentence-transformers/FAISS/BGE, and expert-level skills in Learning to Rank (75 months) and BM25 (71 months) directly matching the core JD requirements.",top_retrieval_dense
CAND_0007058,0.0,"13.6 years across marketing manager, HR, and sales roles at multiple fictional companies (Wayne Enterprises, Dunder Mifflin, Hooli) with no ML or IR engineering work, despite a Weights & Biases skill listing.",random
CAND_0007093,0.2,"4.3 years entirely at Mphasis (IT services) in full-stack web development (React/Node.js) with no production ML experience; Milvus listed as advanced skill but the sole role description describes REST API and frontend work, not ML/IR systems.",random
CAND_0007097,0.0,"Entire 13.4-year career in HR management and sales at TCS, Pied Piper (fictional), and Stark Industries (fictional), with no ML, IR, or engineering experience despite a Ph.D credential.",random
CAND_0007111,0.0,"3.4 years as Mechanical Engineer at TCS (IT services) in a customer support role with marketing and database skills only — no ML, IR, or software engineering depth relevant to the role.",low_behavioral
CAND_0007121,0.0,"Career is entirely in non-technical roles (Customer Support, Operations Manager, content writing at IT services firms) with skills limited to Six Sigma, Accounting, and Tally — no ML, IR, or engineering background whatsoever.",random
CAND_0007156,0.4,"Has Haystack advanced proficiency (38 months) — a genuine IR/NLP framework signal — and product-company experience at Swiggy, but career work is QA/full-stack backend with no evidence of production retrieval systems, NDCG/ranking ownership, or embedding pipelines; education is tier_4 and one employer (Hooli) is fictional.",random
CAND_0007163,0.0,"Sales Executive with 1.7 years total experience, sole employer is Initech (fictional company), role description is logistics operations — no ML, IR, or engineering skills in evidence despite listed keywords.",random
CAND_0007164,0.0,"14.6 years across Customer Support, Operations, and Civil Engineering roles at companies including Pied Piper (fictional); skills are SAP, Photoshop, Java, and Vue.js with no ML, retrieval, or ranking experience.",top_anti_persona_sim
